Date,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity
2022-07-16,Chandigarh,50,25.1,49.5,19.4,8.9,0.49,25.9,33.4,83.3
2022-07-16,Chennai,68,31.7,68.1,21.7,12.4,0.77,31.7,27.6,90.6
2022-07-16,Delhi,120,66.0,127.8,20.2,16.0,0.66,30.4,31.1,68.7
2022-07-16,Hyderabad,61,36.5,55.0,24.8,9.7,0.46,30.1,26.7,72.0
2022-07-16,Jaipur,66,33.2,65.8,14.4,9.4,0.58,20.5,33.9,81.5
2022-07-16,Kanpur,71,37.7,71.5,16.8,18.1,0.76,36.4,28.6,87.1
2022-07-16,Kolkata,58,32.6,58.2,26.3,18.1,0.93,29.7,26.5,98.0
2022-07-16,Lucknow,68,39.7,68.3,18.7,19.5,0.64,31.8,33.1,74.7
2022-07-16,Mumbai,52,30.9,47.4,16.3,16.7,0.62,34.6,25.8,89.1
2022-07-16,Patna,68,40.6,67.9,19.4,21.3,0.73,31.7,33.3,72.1
2022-07-16,Pune,49,27.1,48.7,13.4,10.3,0.34,21.6,30.4,79.5
2022-07-17,Ahmedabad,62,31.4,62.2,20.1,19.0,0.81,34.8,29.3,76.4
2022-07-17,Bengaluru,45,27.3,45.4,10.8,7.3,0.53,24.7,25.0,78.4
2022-07-17,Bhopal,61,33.4,60.8,12.9,19.1,0.5,33.1,31.1,69.2
2022-07-17,Chandigarh,52,25.6,51.7,12.5,9.5,0.48,16.8,32.8,72.6
2022-07-17,Chennai,65,33.5,65.4,12.8,20.8,0.64,20.5,26.1,73.0
2022-07-17,Delhi,69,41.6,68.8,12.9,32.7,0.7,34.8,30.7,85.2
2022-07-17,Hyderabad,56,33.7,50.8,14.2,8.1,0.81,28.0,27.7,71.5
2022-07-17,Jaipur,53,25.2,53.2,12.3,11.9,0.46,23.3,33.7,81.2
2022-07-17,Kanpur,83,49.7,79.3,10.3,23.4,0.65,36.8,32.6,76.4
2022-07-17,Kolkata,80,38.5,79.6,17.5,16.9,0.8,28.7,26.2,93.8
2022-07-17,Lucknow,79,40.0,78.9,17.0,17.7,0.72,21.3,34.5,66.3
2022-07-17,Mumbai,82,38.2,81.6,11.4,15.1,0.69,26.7,25.8,98.0
2022-07-17,Patna,61,34.3,61.5,13.0,24.4,0.59,22.2,31.7,65.8
2022-07-17,Pune,63,30.3,63.5,12.3,11.6,0.69,27.6,28.1,82.5
2022-07-18,Ahmedabad,72,38.1,72.3,16.9,17.6,0.67,37.7,24.6,96.0
2022-07-18,Bengaluru,54,25.9,53.7,22.7,8.0,0.55,30.1,29.3,75.5
2022-07-18,Bhopal,53,31.1,52.8,18.6,18.3,0.62,26.3,30.7,78.6
2022-07-18,Chandigarh,41,24.3,37.8,18.1,12.6,0.44,36.2,35.9,71.6
2022-07-18,Chennai,52,30.8,52.4,22.7,11.5,0.67,28.0,25.9,92.4
2022-07-18,Delhi,101,54.8,101.0,20.6,16.2,0.91,39.3,33.2,60.4
2022-07-18,Hyderabad,65,38.2,64.9,24.5,8.6,0.72,21.5,25.9,79.7
2022-07-18,Jaipur,46,27.6,46.1,14.2,9.9,0.61,19.0,35.4,74.0
2022-07-18,Kanpur,88,43.5,87.7,25.5,29.8,0.88,41.2,32.8,82.0
2022-07-18,Kolkata,59,33.7,59.5,23.0,22.5,0.66,28.9,26.8,98.0
2022-07-18,Lucknow,79,36.3,78.8,15.8,18.2,0.73,27.0,32.9,72.7
2022-07-18,Mumbai,47,26.9,46.8,11.7,16.2,0.63,33.3,28.8,84.2
2022-07-18,Patna,67,39.1,67.5,20.7,16.5,0.59,35.8,34.8,62.9
2022-07-18,Pune,49,24.6,48.5,16.5,9.3,0.49,27.5,26.6,79.1
2022-07-19,Ahmedabad,59,35.6,54.4,21.0,22.5,0.78,41.2,30.3,81.3
2022-07-19,Bengaluru,42,25.0,38.2,17.4,8.6,0.67,30.3,25.4,75.4
2022-07-19,Bhopal,56,28.1,55.6,17.6,24.5,0.58,21.3,27.3,84.9
2022-07-19,Chandigarh,25,14.2,23.1,12.0,10.6,0.45,25.0,32.0,67.2
2022-07-19,Chennai,46,27.4,46.0,18.6,12.3,0.81,23.2,24.6,71.5
2022-07-19,Delhi,81,44.4,81.2,23.3,14.3,0.78,40.6,30.0,75.0
2022-07-19,Hyderabad,62,33.3,61.7,20.4,8.2,0.65,26.0,26.5,77.8
2022-07-19,Jaipur,73,40.2,73.0,20.6,8.8,0.58,25.1,32.8,79.3
2022-07-19,Kanpur,82,37.4,81.6,22.3,20.5,0.58,30.0,29.7,80.7
2022-07-19,Kolkata,73,37.9,72.6,24.1,16.8,0.78,33.4,,98.0
2022-07-19,Lucknow,94,46.9,93.7,20.6,17.7,0.68,26.9,33.7,90.3
2022-07-19,Mumbai,72,35.2,72.1,19.4,20.9,0.67,30.6,29.4,83.1
2022-07-19,Patna,55,33.1,55.2,21.1,32.4,0.64,25.3,32.1,75.4
2022-07-19,Pune,35,19.9,35.0,15.3,10.2,0.57,33.1,27.3,79.1
2022-07-20,Ahmedabad,58,35.0,53.5,25.3,23.1,0.38,18.0,29.0,81.0
2022-07-20,Bengaluru,46,22.4,45.5,21.1,8.5,0.65,21.3,25.0,73.4
2022-07-20,Bhopal,65,32.6,64.5,16.0,20.8,0.73,26.2,28.1,86.6
2022-07-20,Chandigarh,36,21.4,35.9,14.3,7.7,0.57,28.2,35.7,76.4
2022-07-20,Chennai,52,31.0,51.6,18.6,18.9,0.76,33.7,26.7,82.9
2022-07-20,Delhi,96,47.6,95.8,19.0,19.6,0.73,30.8,32.2,74.8
2022-07-20,Hyderabad,67,40.1,62.4,17.8,8.0,0.8,30.7,28.9,75.0
2022-07-20,Jaipur,67,35.3,67.4,16.0,8.7,0.52,34.3,33.9,80.0
2022-07-20,Kanpur,76,36.8,75.7,15.0,21.6,0.67,38.6,30.7,70.5
2022-07-20,Kolkata,64,36.2,63.9,16.5,18.5,0.9,,26.6,97.8
2022-07-20,Lucknow,64,38.4,58.1,13.9,26.0,0.69,26.3,31.2,75.1
2022-07-20,Mumbai,49,28.9,49.1,17.2,16.2,0.51,31.2,29.4,91.4
2022-07-20,Patna,56,33.5,,19.2,19.6,0.58,28.7,32.3,69.0
2022-07-20,Pune,50,29.7,50.4,21.6,8.8,0.52,22.7,28.5,88.1
2022-07-21,Ahmedabad,89,45.1,89.4,20.5,13.4,0.58,30.5,29.8,74.7
2022-07-21,Bengaluru,55,32.7,55.0,19.6,8.8,0.55,29.0,,77.3
2022-07-21,Bhopal,65,32.4,65.5,17.0,16.2,0.44,23.6,28.8,83.3
2022-07-21,Chandigarh,41,24.4,40.6,14.1,11.5,0.61,25.2,34.1,78.5
2022-07-21,Chennai,68,39.4,68.4,20.8,21.5,0.73,25.7,25.1,93.3
2022-07-21,Delhi,87,48.5,86.8,20.3,12.9,0.8,34.3,33.1,80.8
2022-07-21,Hyderabad,63,33.4,62.9,19.9,12.8,0.66,27.4,26.6,84.0
2022-07-21,Jaipur,71,35.1,71.2,15.1,8.1,0.39,22.0,33.4,69.6
2022-07-21,Kanpur,48,22.7,47.9,25.1,21.0,0.62,31.7,34.6,71.9
2022-07-21,Kolkata,69,37.8,69.0,18.5,16.2,0.65,28.9,29.4,98.0
2022-07-21,Lucknow,76,39.4,76.3,17.6,16.4,0.61,42.6,30.5,70.6
2022-07-21,Mumbai,68,34.6,68.5,17.3,17.8,0.82,24.1,29.5,81.8
2022-07-21,Patna,66,39.6,60.2,13.3,24.4,0.71,24.5,32.3,70.2
2022-07-21,Pune,65,34.6,65.0,10.9,10.4,0.57,27.7,31.2,80.4
2022-07-22,Ahmedabad,67,36.1,66.7,17.4,24.5,0.88,21.5,26.3,86.6
2022-07-22,Bengaluru,46,27.8,43.3,18.1,6.8,0.68,30.3,22.3,67.5
2022-07-22,Bhopal,61,34.1,60.5,12.4,14.2,0.68,23.9,27.9,80.4
2022-07-22,Chandigarh,48,25.8,48.2,12.8,8.6,0.43,28.5,31.6,77.6
2022-07-22,Chennai,64,30.3,64.2,19.7,17.5,0.78,29.1,26.7,83.8
2022-07-22,Delhi,48,28.3,48.1,20.0,21.6,0.7,38.4,34.7,77.9
2022-07-22,Hyderabad,61,31.1,61.1,18.6,6.1,0.88,31.0,24.6,67.4
2022-07-22,Jaipur,48,24.3,47.7,16.8,10.4,0.56,27.6,34.1,73.9
2022-07-22,Kanpur,98,45.3,97.9,17.6,21.8,0.61,,32.2,75.8
2022-07-22,Kolkata,90,46.1,89.7,19.5,21.1,0.64,30.2,29.9,98.0
2022-07-22,Lucknow,93,45.0,93.2,20.4,24.2,0.69,28.8,32.2,76.7
2022-07-22,Mumbai,55,25.8,54.7,16.7,18.2,0.54,34.9,26.2,96.5
2022-07-22,Patna,71,42.3,67.5,17.6,14.3,0.81,36.5,31.7,76.2
2022-07-22,Pune,54,24.6,53.6,14.9,8.7,0.61,22.2,31.7,76.2
2022-07-23,Ahmedabad,79,43.3,78.8,22.7,16.1,0.76,41.1,29.3,81.7
2022-07-23,Bengaluru,53,27.9,52.7,18.4,9.0,0.7,20.7,26.2,68.8
2022-07-23,Bhopal,47,25.8,47.1,17.0,17.5,0.49,26.7,29.0,80.0
2022-07-23,Chandigarh,45,27.0,40.7,14.2,9.3,0.55,26.7,33.7,67.2
2022-07-23,Chennai,49,28.6,48.6,14.9,17.1,0.61,26.9,25.3,88.1
2022-07-23,Delhi,80,37.3,80.4,23.6,23.6,0.65,38.5,34.5,84.4
2022-07-23,Hyderabad,54,32.5,49.3,17.7,9.0,0.83,30.4,23.7,68.7
2022-07-23,Jaipur,66,36.3,65.9,15.4,9.8,0.54,19.5,35.0,70.9
2022-07-23,Kanpur,97,50.8,96.9,14.0,18.7,0.71,45.1,29.5,74.4
2022-07-23,Kolkata,75,41.1,75.4,21.4,20.4,0.67,22.1,30.0,89.5
2022-07-23,Lucknow,78,38.7,77.6,17.2,21.6,0.77,43.8,35.8,64.6
2022-07-23,Mumbai,57,29.2,57.2,17.4,24.8,0.57,46.8,29.4,94.1
2022-07-23,Patna,79,45.5,78.9,26.0,19.7,0.61,26.8,29.0,82.5
2022-07-23,Pune,45,26.8,41.7,,13.5,0.51,29.2,28.8,87.9
2022-07-24,Ahmedabad,66,31.5,65.8,13.0,12.9,0.55,16.9,27.6,86.1
2022-07-24,Bengaluru,46,21.2,45.7,12.7,9.6,0.54,30.2,29.1,79.6
2022-07-24,Bhopal,63,31.8,62.8,12.0,19.0,0.7,27.3,26.4,83.3
2022-07-24,Chandigarh,52,26.1,52.4,8.7,7.4,0.46,36.9,31.8,61.7
2022-07-24,Chennai,67,31.1,67.3,12.4,20.2,0.64,31.5,24.0,92.2
2022-07-24,Delhi,85,41.4,85.2,15.1,16.2,0.79,37.9,33.2,76.3
2022-07-24,Hyderabad,55,33.1,54.7,15.4,10.2,0.47,25.5,28.3,86.3
2022-07-24,Jaipur,68,35.9,68.4,12.8,12.3,0.52,23.5,33.3,63.5
2022-07-24,Kanpur,95,48.7,94.7,15.0,21.4,0.88,36.2,35.4,72.8
2022-07-24,Kolkata,71,34.9,71.2,15.1,14.3,0.73,34.4,25.2,98.0
2022-07-24,Lucknow,83,40.1,82.9,17.0,26.7,0.58,31.5,31.7,73.8
2022-07-24,Mumbai,46,26.9,46.3,10.4,21.8,0.55,24.3,31.2,91.4
2022-07-24,Patna,82,42.3,81.7,11.4,16.5,0.84,32.2,31.8,68.7
2022-07-24,Pune,63,29.4,63.4,11.4,7.5,0.52,23.6,28.1,79.5
2022-07-25,Ahmedabad,63,37.2,63.5,25.1,28.0,0.73,28.6,28.3,85.5
2022-07-25,Bengaluru,52,28.7,51.7,16.7,9.2,0.75,22.1,25.3,74.2
2022-07-25,Bhopal,66,30.4,66.2,17.1,17.5,0.5,22.0,27.5,73.6
2022-07-25,Chandigarh,48,22.8,47.9,13.2,9.3,0.58,32.3,30.8,68.4
2022-07-25,Chennai,59,27.9,59.0,16.4,20.8,0.6,29.4,25.5,83.7
2022-07-25,Delhi,90,51.7,89.6,18.2,21.0,0.85,25.1,30.6,62.8
2022-07-25,Hyderabad,45,27.1,42.5,19.9,11.1,0.8,27.2,26.5,90.6
2022-07-25,Jaipur,51,25.8,50.9,17.2,11.5,0.55,32.4,32.0,89.6
2022-07-25,Kanpur,71,39.3,70.7,20.5,19.0,0.64,36.5,30.9,79.6
2022-07-25,Kolkata,63,37.6,57.1,19.8,20.5,0.67,22.1,27.3,94.7
2022-07-25,Lucknow,89,42.3,89.2,10.8,13.7,0.55,28.6,33.3,68.5
2022-07-25,Mumbai,59,28.8,59.3,20.9,18.5,0.49,32.5,28.9,79.3
2022-07-25,Patna,76,45.8,75.7,18.6,26.7,0.81,34.6,38.0,73.5
2022-07-25,Pune,46,24.6,46.1,16.5,7.6,0.51,27.4,24.4,96.9
2022-07-26,Ahmedabad,72,38.6,71.6,17.2,10.3,0.64,38.1,31.5,87.6
2022-07-26,Bengaluru,43,21.7,43.0,18.9,7.5,0.69,25.5,25.6,76.6
2022-07-26,Bhopal,29,14.2,24.5,17.1,14.1,0.59,23.3,29.4,82.2
2022-07-26,Chandigarh,52,30.9,48.1,16.5,8.8,0.41,29.1,32.4,79.8
2022-07-26,Chennai,46,27.7,43.7,17.6,17.6,0.64,23.3,29.0,92.5
2022-07-26,Delhi,72,43.0,65.1,22.0,18.2,0.77,32.5,34.2,77.9
2022-07-26,Hyderabad,65,30.0,64.6,16.0,10.0,0.77,30.5,28.4,71.4
2022-07-26,Jaipur,52,31.2,50.9,18.8,8.8,0.45,23.9,31.8,74.7
2022-07-26,Kanpur,93,46.2,93.4,19.5,23.2,0.73,38.0,33.2,65.0
2022-07-26,Kolkata,95,43.3,95.0,22.5,25.9,0.88,39.6,28.3,98.0
2022-07-26,Lucknow,58,30.1,58.0,16.4,17.8,0.72,26.6,32.4,71.7
2022-07-26,Mumbai,62,31.5,61.8,16.9,21.3,0.65,28.5,27.6,92.9
2022-07-26,Patna,96,44.3,96.0,,22.1,0.9,38.2,33.9,70.4
2022-07-26,Pune,57,30.0,56.7,16.6,7.0,0.6,19.3,26.7,77.7
2022-07-27,Ahmedabad,72,34.4,71.9,16.7,19.4,0.9,30.8,28.5,89.0
2022-07-27,Bengaluru,47,27.0,46.6,18.7,9.0,0.62,23.7,24.7,86.7
2022-07-27,Bhopal,48,28.9,43.9,17.2,19.0,0.4,25.5,26.6,86.3
2022-07-27,Chandigarh,44,26.3,41.5,11.5,5.3,0.47,29.0,30.9,67.4
2022-07-27,Chennai,40,,30.2,20.7,15.1,0.79,22.6,25.9,84.5
2022-07-27,Delhi,89,42.7,89.3,21.2,15.1,0.82,27.6,35.5,81.1
2022-07-27,Hyderabad,79,37.1,78.8,18.8,11.0,0.61,21.8,25.1,91.2
2022-07-27,Jaipur,41,24.4,37.6,16.6,11.7,0.6,40.5,35.0,76.3
2022-07-27,Kanpur,93,49.1,93.3,21.1,17.4,0.61,37.5,32.5,80.6
2022-07-27,Kolkata,64,29.5,63.8,15.5,,0.71,21.0,31.3,98.0
2022-07-27,Lucknow,90,42.8,89.5,14.8,20.0,0.6,25.2,,85.4
2022-07-27,Mumbai,51,24.2,50.7,17.1,15.4,0.59,35.1,27.6,92.8
2022-07-27,Patna,79,37.4,78.8,20.4,19.5,0.83,41.6,33.3,78.4
2022-07-27,Pune,50,27.5,49.7,11.3,9.3,0.7,30.2,25.3,82.3
2022-07-28,Ahmedabad,83,41.1,82.9,12.4,20.6,0.63,29.0,29.2,77.9
2022-07-28,Bengaluru,45,26.9,44.5,16.5,9.8,0.67,29.6,25.9,72.7
2022-07-28,Bhopal,50,25.3,50.1,13.2,18.1,0.41,24.5,27.2,88.7
2022-07-28,Chandigarh,48,23.5,47.9,13.3,10.3,0.45,26.5,29.6,74.7
2022-07-28,Chennai,48,28.7,46.2,17.2,19.2,0.61,33.8,,86.0
2022-07-28,Delhi,83,49.5,80.5,22.0,19.4,0.77,39.7,32.0,71.3
2022-07-28,Hyderabad,79,39.6,79.0,22.1,12.3,0.74,22.0,28.0,74.0
2022-07-28,Jaipur,49,25.9,48.9,16.2,11.1,0.64,32.1,34.9,81.4
2022-07-28,Kanpur,79,47.3,72.5,19.9,19.1,0.73,40.7,32.9,78.2
2022-07-28,Kolkata,73,43.6,67.0,20.5,15.4,0.46,29.8,30.8,98.0
2022-07-28,Lucknow,67,35.0,66.6,13.9,17.0,0.61,30.0,32.6,65.1
2022-07-28,Mumbai,70,34.9,69.5,16.1,21.2,0.79,22.4,29.8,81.6
2022-07-28,Patna,63,36.6,63.1,16.8,19.8,0.5,36.0,34.8,75.0
2022-07-28,Pune,54,30.4,53.8,12.8,9.0,0.5,16.9,28.7,82.0
2022-07-29,Ahmedabad,87,42.6,86.5,20.3,18.8,0.7,30.6,27.3,89.6
2022-07-29,Bengaluru,45,21.5,44.7,18.7,8.5,0.62,22.9,28.4,80.1
2022-07-29,Bhopal,42,25.3,40.3,20.7,10.9,0.66,30.0,27.8,78.1
2022-07-29,Chandigarh,50,25.7,49.6,14.4,9.5,0.53,40.1,33.5,61.7
2022-07-29,Chennai,69,34.9,69.5,16.2,20.0,0.64,31.2,26.9,88.1
2022-07-29,Delhi,67,36.2,66.9,22.2,,0.91,24.3,34.3,83.5
2022-07-29,Hyderabad,50,29.8,46.5,19.1,7.8,0.69,24.1,29.9,77.9
2022-07-29,Jaipur,56,26.3,55.7,14.1,9.9,0.59,29.9,33.0,69.3
2022-07-29,Kanpur,75,44.8,70.6,22.5,20.9,0.73,29.3,32.7,76.9
2022-07-29,Kolkata,71,36.8,70.9,22.8,20.8,0.68,19.3,24.8,98.0
2022-07-29,Lucknow,70,38.6,70.4,16.9,21.3,0.58,34.4,30.3,80.3
2022-07-29,Mumbai,53,30.1,52.8,20.2,19.1,0.52,30.0,29.6,81.4
2022-07-29,Patna,55,26.4,54.7,16.4,26.1,0.42,27.8,34.5,70.8
2022-07-29,Pune,61,32.3,60.7,12.7,7.7,0.56,33.7,29.0,81.2
2022-07-30,Ahmedabad,68,37.9,67.7,19.7,24.0,0.81,30.7,30.7,83.4
2022-07-30,Bengaluru,35,20.8,31.8,13.6,6.5,0.68,21.0,25.7,75.8
2022-07-30,Bhopal,81,37.3,80.8,17.1,23.0,0.63,29.5,25.7,93.9
2022-07-30,Chandigarh,40,23.9,38.0,17.6,12.7,0.43,24.3,33.3,69.7
2022-07-30,Chennai,77,36.7,76.7,17.4,17.9,0.55,25.8,26.4,94.5
2022-07-30,Delhi,81,45.1,81.5,20.8,16.5,0.77,24.7,34.0,81.1
2022-07-30,Hyderabad,71,35.6,71.2,23.1,9.0,0.74,27.1,23.0,72.4
2022-07-30,Jaipur,79,36.1,79.1,12.8,13.0,0.72,31.9,32.3,81.3
2022-07-30,Kanpur,89,51.6,88.9,21.9,20.2,0.6,41.6,35.6,76.6
2022-07-30,Kolkata,56,33.8,54.3,15.8,19.4,0.6,35.0,33.9,97.3
2022-07-30,Lucknow,71,41.6,71.3,17.0,17.7,0.79,43.1,31.8,74.3
2022-07-30,Mumbai,35,18.8,35.4,20.9,17.2,0.63,27.4,25.2,92.2
2022-07-30,Patna,92,44.8,91.6,20.6,22.3,0.68,40.0,36.4,64.9
2022-07-30,Pune,55,26.2,55.1,16.2,8.8,0.56,24.3,26.2,71.6
2022-07-31,Ahmedabad,69,38.0,69.5,7.1,21.9,0.76,32.2,31.5,81.9
2022-07-31,Bengaluru,67,30.7,67.4,12.9,7.2,0.49,26.9,27.5,89.7
2022-07-31,Bhopal,65,39.1,59.5,12.7,16.1,0.67,35.7,29.9,93.5
2022-07-31,Chandigarh,38,22.8,35.5,8.3,11.4,0.58,28.5,32.9,78.8
2022-07-31,Chennai,69,35.6,69.1,11.0,15.4,0.5,29.7,26.2,86.3
2022-07-31,Delhi,64,38.3,64.0,14.4,18.5,0.57,37.1,32.2,68.5
2022-07-31,Hyderabad,58,30.7,57.7,20.4,10.0,0.64,25.4,27.9,80.1
2022-07-31,Jaipur,61,33.4,61.2,10.4,9.0,0.6,31.2,34.1,82.2
2022-07-31,Kanpur,108,50.9,111.3,15.9,15.1,0.92,40.0,32.1,68.8
2022-07-31,Kolkata,98,49.8,98.0,15.9,21.2,0.57,30.7,27.5,98.0
2022-07-31,Lucknow,91,44.3,91.4,14.9,17.9,0.7,32.4,30.8,69.1
2022-07-31,Mumbai,42,20.2,42.0,10.7,17.8,0.57,29.8,25.2,90.5
2022-07-31,Patna,67,40.2,64.6,15.6,21.3,,39.1,35.5,67.8
2022-07-31,Pune,51,29.4,51.1,10.2,9.0,0.57,24.1,31.4,86.6
2022-08-01,Ahmedabad,86,41.3,85.8,19.3,20.2,0.75,26.5,27.1,75.3
2022-08-01,Bengaluru,36,20.6,35.7,16.1,6.4,0.7,28.3,29.0,71.3
2022-08-01,Bhopal,58,27.4,58.0,19.1,17.5,0.58,27.3,27.9,82.8
2022-08-01,Chandigarh,55,33.0,52.3,15.9,9.6,0.41,38.0,36.3,78.8
2022-08-01,Chennai,58,30.1,57.8,18.4,19.6,0.49,26.1,23.8,88.5
2022-08-01,Delhi,103,48.4,104.1,19.6,23.5,0.62,32.2,32.3,77.2
2022-08-01,Hyderabad,50,27.2,50.4,15.6,10.5,0.72,24.7,27.4,78.9
2022-08-01,Jaipur,51,26.5,50.9,14.4,8.9,0.38,29.1,33.0,83.5
2022-08-01,Kanpur,77,45.7,77.4,21.2,18.3,0.59,33.5,31.0,80.9
2022-08-01,Kolkata,55,31.6,54.9,22.2,18.5,0.52,,25.3,94.7
2022-08-01,Lucknow,70,40.2,69.6,19.8,21.9,0.7,31.8,32.7,82.9
2022-08-01,Mumbai,63,29.6,63.2,17.8,14.9,0.6,24.0,29.4,92.7
2022-08-01,Patna,65,33.7,64.8,15.5,16.5,0.55,45.5,31.7,83.2
2022-08-01,Pune,62,28.5,62.4,19.7,10.3,0.59,22.4,26.8,85.0
2022-08-02,Ahmedabad,72,43.5,71.3,20.6,13.5,,23.8,25.9,81.6
2022-08-02,Bengaluru,60,36.1,57.2,24.6,9.7,0.61,22.1,21.2,79.6
2022-08-02,Bhopal,56,32.7,56.5,15.8,11.7,0.5,28.4,25.7,83.6
2022-08-02,Chandigarh,53,25.6,53.4,11.7,7.3,0.63,26.9,32.1,75.1
2022-08-02,Chennai,57,28.6,57.0,16.9,20.4,0.64,16.3,27.3,72.3
2022-08-02,Delhi,88,46.6,87.8,21.6,8.7,0.88,14.5,30.9,86.2
2022-08-02,Hyderabad,76,43.4,76.0,29.3,7.1,0.74,24.7,26.8,77.3
2022-08-02,Jaipur,47,28.3,43.0,15.9,8.2,0.58,24.4,28.6,84.1
2022-08-02,Kanpur,60,36.0,55.7,20.8,17.4,0.58,31.4,33.0,82.4
2022-08-02,Kolkata,59,33.4,58.9,22.1,21.7,0.71,29.8,24.9,98.0
2022-08-02,Lucknow,50,29.8,49.3,20.8,26.8,0.44,38.8,32.2,86.1
2022-08-02,Mumbai,53,25.7,53.2,18.0,18.2,0.59,18.1,25.5,90.4
2022-08-02,Patna,65,38.8,61.1,15.4,17.3,0.69,26.1,34.7,83.0
2022-08-02,Pune,81,37.5,81.2,17.4,7.9,0.55,16.1,23.6,85.1
2022-08-03,Ahmedabad,62,37.1,58.0,23.4,22.9,0.7,19.8,26.5,82.4
2022-08-03,Bengaluru,48,22.7,48.2,16.1,9.6,0.53,17.5,27.1,71.5
2022-08-03,Bhopal,49,29.4,44.7,20.1,18.4,0.5,27.7,28.3,68.5
2022-08-03,Chandigarh,34,20.7,32.3,11.5,12.3,0.37,21.3,28.3,74.7
2022-08-03,Chennai,70,37.8,70.0,18.7,17.7,0.55,26.0,29.9,82.4
2022-08-03,Delhi,66,39.6,61.5,23.1,12.9,0.87,31.7,29.9,76.5
2022-08-03,Hyderabad,67,40.4,65.4,21.8,10.3,0.94,27.9,24.9,83.2
2022-08-03,Jaipur,60,35.3,60.2,17.3,12.6,0.72,32.7,32.7,71.7
2022-08-03,Kanpur,85,42.6,84.5,19.7,13.9,0.73,42.8,29.7,80.2
2022-08-03,Kolkata,90,42.5,90.5,22.6,18.7,0.71,21.2,29.2,94.0
2022-08-03,Lucknow,102,47.8,102.6,14.2,19.7,0.71,29.1,33.2,79.6
2022-08-03,Mumbai,57,27.4,57.3,12.4,19.7,0.71,28.2,28.0,85.8
2022-08-03,Patna,70,41.1,70.0,16.5,23.9,0.42,34.5,30.7,75.7
2022-08-03,Pune,32,16.4,25.4,17.2,10.0,0.42,31.6,26.7,83.6
2022-08-04,Ahmedabad,60,30.0,60.1,20.5,19.7,0.77,27.3,27.9,84.7
2022-08-04,Bengaluru,36,14.7,31.3,18.8,11.2,0.72,26.5,25.7,71.7
2022-08-04,Bhopal,53,26.9,52.9,17.4,16.1,0.67,26.5,23.8,86.4
2022-08-04,Chandigarh,48,28.6,44.3,13.2,10.4,0.46,38.8,30.9,82.5
2022-08-04,Chennai,60,29.1,59.6,20.0,16.9,0.72,18.5,25.1,
2022-08-04,Delhi,75,44.9,72.9,14.8,19.2,0.65,39.5,29.6,89.6
2022-08-04,Hyderabad,47,27.9,46.3,21.0,8.8,0.87,23.3,26.1,78.0
2022-08-04,Jaipur,52,26.3,52.1,20.5,8.3,0.37,32.7,30.8,84.6
2022-08-04,Kanpur,72,43.3,65.9,22.4,21.0,0.85,30.6,31.4,76.0
2022-08-04,Kolkata,66,34.4,66.3,19.4,22.3,0.58,27.8,29.2,83.1
2022-08-04,Lucknow,61,32.4,61.3,18.4,12.3,0.58,19.4,30.9,87.2
2022-08-04,Mumbai,51,28.8,50.8,18.7,17.5,0.68,25.7,27.5,98.0
2022-08-04,Patna,99,47.9,99.2,18.8,21.8,0.64,28.8,34.8,85.6
2022-08-04,Pune,52,27.1,51.9,16.3,9.8,0.54,26.3,30.0,79.2
2022-08-05,Ahmedabad,80,45.8,79.9,20.1,14.1,0.83,26.9,26.6,86.3
2022-08-05,Bengaluru,55,30.9,55.3,17.2,9.1,0.58,15.2,26.6,72.5
2022-08-05,Bhopal,62,32.0,61.6,19.3,14.7,0.56,23.5,24.4,82.0
2022-08-05,Chandigarh,44,26.2,44.3,13.0,10.3,0.5,26.4,29.9,91.2
2022-08-05,Chennai,52,28.9,52.2,17.2,21.7,0.64,28.1,27.4,85.3
2022-08-05,Delhi,71,42.4,70.8,17.6,15.6,0.76,24.9,28.1,77.7
2022-08-05,Hyderabad,51,24.8,50.5,17.9,9.1,0.73,25.4,28.5,76.6
2022-08-05,Jaipur,48,26.1,47.5,12.7,10.1,0.59,24.9,32.4,80.1
2022-08-05,Kanpur,62,35.6,62.3,20.4,23.4,0.67,29.9,33.8,92.1
2022-08-05,Kolkata,98,45.6,98.1,19.9,16.6,0.69,24.2,30.0,98.0
2022-08-05,Lucknow,74,36.8,74.4,21.7,20.7,0.74,22.8,29.2,80.2
2022-08-05,Mumbai,55,29.4,55.0,19.6,22.4,0.6,19.2,25.3,93.1
2022-08-05,Patna,67,33.9,66.8,20.8,25.0,0.72,21.6,33.4,87.8
2022-08-05,Pune,49,28.3,49.3,12.9,11.7,0.51,35.6,,87.1
2022-08-06,Ahmedabad,63,36.6,62.8,25.6,20.5,0.69,19.7,31.7,78.9
2022-08-06,Bengaluru,51,23.6,51.4,21.4,7.1,0.55,26.8,28.3,83.4
2022-08-06,Bhopal,51,30.5,49.2,15.1,23.9,0.6,21.8,27.8,84.2
2022-08-06,Chandigarh,37,21.6,37.1,10.7,11.3,0.49,27.1,30.5,78.1
2022-08-06,Chennai,48,28.8,44.2,27.7,12.8,0.67,23.9,26.8,75.3
2022-08-06,Delhi,59,34.0,59.1,17.4,29.3,0.75,33.4,28.8,76.1
2022-08-06,Hyderabad,69,35.2,69.4,29.8,11.1,0.64,17.7,25.8,62.7
